age_s,dmarried_s,empl_06,salary_06,profit_06,days_06,hours_06,contract_06,dformal_06,educ_s,city,age_lb,dmarried_lb,empl_04,salary_04,profit_04,days_04,hours_04,contract_04,dformal_04,educ_lb,select,pempl_06,pempl_04,dcontinue,codigo_ecap,codigo_curs,dwomen,p_selecap
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,19.0,0.0,1.0,420000.0,0.0,26.0,48.0,1.0,0.0,11.0,control,0.0,1.0,1.0,46.0,63220205.0,0.0,0.75342464
23.0,0.0,1.0,800000.0,0.0,26.0,54.0,0.0,0.0,11.0,2.0,21.0,0.0,1.0,400000.0,0.0,20.0,48.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,46.0,63230005.0,0.0,0.75342464
23.0,0.0,1.0,530000.0,0.0,22.0,40.0,1.0,0.0,11.0,2.0,21.0,0.0,1.0,358000.0,0.0,30.0,63.0,1.0,0.0,11.0,selected,1.0,1.0,1.0,46.0,13540015.0,0.0,0.75342464
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,23.0,0.0,1.0,90000.0,0.0,7.0,56.0,1.0,0.0,9.0,control,0.0,1.0,1.0,46.0,63420080.0,1.0,0.75342464
23.0,0.0,1.0,500000.0,0.0,30.0,72.0,0.0,0.0,11.0,2.0,21.0,0.0,1.0,160000.0,0.0,22.0,60.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,46.0,13710015.0,0.0,0.75342464
23.0,1.0,1.0,408000.0,0.0,27.0,40.0,1.0,1.0,11.0,2.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,46.0,13110005.0,1.0,0.75342464
23.0,1.0,1.0,60000.0,0.0,26.0,24.0,0.0,0.0,11.0,2.0,21.0,0.0,1.0,193000.0,0.0,20.0,20.0,0.0,0.0,11.0,control,1.0,1.0,1.0,46.0,13110005.0,1.0,0.75342464
25.0,0.0,1.0,120000.0,0.0,8.0,17.0,0.0,0.0,11.0,2.0,23.0,0.0,1.0,358000.0,0.0,22.0,48.0,1.0,1.0,11.0,control,1.0,1.0,1.0,46.0,13710015.0,0.0,0.75342464
22.0,0.0,1.0,320000.0,0.0,26.0,48.0,1.0,1.0,11.0,2.0,21.0,0.0,1.0,358000.0,0.0,22.0,40.0,1.0,1.0,11.0,selected,1.0,1.0,1.0,46.0,13150005.0,1.0,0.75342464
20.0,0.0,1.0,80000.0,0.0,15.0,72.0,0.0,0.0,11.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,control,1.0,0.0,1.0,46.0,13710015.0,0.0,0.75342464
21.0,0.0,1.0,408000.0,0.0,26.0,48.0,1.0,1.0,11.0,2.0,19.0,0.0,1.0,360000.0,0.0,26.0,55.0,0.0,0.0,11.0,control,1.0,1.0,1.0,46.0,13710015.0,0.0,0.75342464
25.0,1.0,1.0,408000.0,0.0,26.0,48.0,1.0,1.0,11.0,2.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,46.0,13110005.0,1.0,0.75342464
22.0,1.0,1.0,600000.0,0.0,26.0,48.0,1.0,1.0,11.0,2.0,20.0,1.0,1.0,340000.0,0.0,26.0,72.0,0.0,0.0,8.0,selected,1.0,1.0,1.0,46.0,63530020.0,0.0,0.75342464
23.0,0.0,1.0,0.0,200000.0,30.0,42.0,0.0,0.0,11.0,2.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,47.0,13540015.0,1.0,0.82798165
25.0,0.0,1.0,408000.0,0.0,28.0,48.0,1.0,1.0,11.0,2.0,23.0,0.0,1.0,0.0,140000.0,6.0,36.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,47.0,63220235.0,0.0,0.82798165
24.0,1.0,1.0,408000.0,0.0,26.0,72.0,1.0,1.0,11.0,2.0,23.0,1.0,1.0,480000.0,0.0,30.0,87.0,1.0,1.0,11.0,control,1.0,1.0,1.0,47.0,66120040.0,0.0,0.82798165
25.0,1.0,1.0,0.0,40000.0,26.0,48.0,0.0,0.0,9.0,2.0,23.0,0.0,1.0,381500.0,0.0,26.0,48.0,0.0,0.0,10.0,control,0.0,1.0,1.0,47.0,63220235.0,0.0,0.82798165
24.0,0.0,1.0,350000.0,0.0,26.0,44.0,1.0,0.0,8.0,2.0,22.0,0.0,1.0,350000.0,0.0,22.0,44.0,0.0,0.0,8.0,control,1.0,1.0,1.0,47.0,63220235.0,1.0,0.82798165
23.0,0.0,1.0,500000.0,0.0,30.0,35.0,1.0,1.0,11.0,2.0,22.0,0.0,1.0,700000.0,0.0,22.0,55.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,47.0,13540015.0,0.0,0.82798165
21.0,0.0,1.0,408000.0,0.0,26.0,48.0,0.0,0.0,11.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,47.0,66120040.0,0.0,0.82798165
22.0,0.0,1.0,408000.0,0.0,26.0,48.0,0.0,0.0,11.0,2.0,21.0,0.0,1.0,350000.0,0.0,26.0,48.0,0.0,0.0,11.0,control,1.0,1.0,1.0,47.0,13540015.0,0.0,0.82798165
21.0,0.0,1.0,0.0,1000000.0,30.0,91.0,0.0,0.0,11.0,2.0,20.0,0.0,1.0,300000.0,0.0,5.0,20.0,0.0,0.0,11.0,selected,0.0,1.0,1.0,47.0,63220235.0,1.0,0.82798165
23.0,0.0,1.0,408000.0,0.0,26.0,54.0,0.0,1.0,11.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,48.0,66120040.0,0.0,0.82798165
24.0,0.0,1.0,390000.0,0.0,22.0,50.0,0.0,0.0,11.0,2.0,22.0,1.0,1.0,360000.0,0.0,20.0,30.0,0.0,0.0,11.0,control,1.0,1.0,1.0,48.0,66120040.0,1.0,0.82798165
25.0,0.0,1.0,408000.0,0.0,24.0,48.0,1.0,1.0,10.0,2.0,24.0,0.0,1.0,0.0,190000.0,30.0,56.0,0.0,0.0,9.0,selected,1.0,0.0,1.0,47.0,13540015.0,0.0,0.82798165
22.0,0.0,1.0,55000.0,0.0,26.0,48.0,0.0,0.0,11.0,2.0,21.0,0.0,1.0,0.0,150000.0,22.0,48.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,47.0,66120040.0,0.0,0.82798165
23.0,0.0,1.0,408000.0,0.0,26.0,48.0,1.0,1.0,11.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,47.0,63220235.0,1.0,0.82798165
24.0,1.0,1.0,408000.0,0.0,22.0,48.0,1.0,1.0,11.0,2.0,23.0,1.0,1.0,0.0,400000.0,20.0,50.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,47.0,66120040.0,0.0,0.82798165
24.0,0.0,1.0,408000.0,0.0,28.0,56.0,1.0,0.0,11.0,2.0,22.0,0.0,1.0,160000.0,0.0,30.0,28.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,47.0,63220235.0,1.0,0.82798165
24.0,1.0,1.0,408000.0,0.0,6.0,48.0,1.0,1.0,10.0,2.0,22.0,0.0,1.0,381500.0,0.0,26.0,48.0,1.0,0.0,6.0,control,1.0,1.0,1.0,47.0,63220235.0,0.0,0.82798165
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,23.0,0.0,1.0,400000.0,0.0,24.0,50.0,0.0,0.0,9.0,selected,0.0,1.0,1.0,47.0,13540015.0,0.0,0.82798165
22.0,0.0,1.0,300000.0,0.0,26.0,48.0,0.0,0.0,8.0,2.0,21.0,0.0,1.0,390000.0,0.0,26.0,84.0,0.0,1.0,8.0,control,1.0,1.0,1.0,48.0,63220235.0,1.0,0.82798165
24.0,1.0,1.0,408000.0,0.0,22.0,48.0,0.0,1.0,11.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,47.0,66120040.0,0.0,0.82798165
21.0,1.0,1.0,900000.0,0.0,26.0,48.0,0.0,1.0,11.0,2.0,19.0,0.0,1.0,420000.0,0.0,24.0,72.0,1.0,1.0,11.0,selected,1.0,1.0,1.0,47.0,66120040.0,0.0,0.82798165
26.0,0.0,1.0,381500.0,0.0,26.0,48.0,1.0,0.0,11.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,47.0,13540015.0,0.0,0.82798165
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,48.0,63220235.0,1.0,0.82798165
21.0,0.0,1.0,312000.0,0.0,24.0,42.0,0.0,0.0,11.0,2.0,19.0,0.0,1.0,358000.0,0.0,26.0,66.0,0.0,0.0,11.0,control,1.0,1.0,1.0,47.0,66120040.0,0.0,0.82798165
24.0,0.0,1.0,408000.0,0.0,26.0,72.0,1.0,1.0,11.0,2.0,22.0,0.0,1.0,381500.0,0.0,22.0,40.0,1.0,0.0,11.0,control,1.0,1.0,1.0,47.0,63220235.0,1.0,0.82798165
26.0,0.0,1.0,408000.0,0.0,26.0,54.0,1.0,1.0,11.0,2.0,25.0,0.0,1.0,381500.0,0.0,26.0,48.0,1.0,1.0,11.0,control,1.0,1.0,1.0,47.0,63220235.0,0.0,0.82798165
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,control,0.0,0.0,1.0,48.0,13540015.0,0.0,0.7989056
23.0,0.0,1.0,520000.0,0.0,30.0,84.0,1.0,0.0,11.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,47.0,66120040.0,0.0,0.7989056
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,48.0,63220235.0,0.0,0.7989056
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,48.0,66120045.0,1.0,0.7989056
23.0,1.0,1.0,200000.0,0.0,30.0,112.0,0.0,0.0,11.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,48.0,66120040.0,1.0,0.7989056
23.0,0.0,1.0,0.0,480000.0,26.0,60.0,0.0,0.0,9.0,2.0,21.0,0.0,1.0,0.0,200000.0,26.0,48.0,0.0,0.0,10.0,control,0.0,0.0,1.0,48.0,66120040.0,0.0,0.7989056
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,48.0,63220235.0,0.0,0.7989056
22.0,0.0,1.0,408000.0,0.0,26.0,48.0,1.0,1.0,11.0,2.0,21.0,0.0,1.0,358000.0,0.0,26.0,48.0,1.0,1.0,11.0,control,1.0,1.0,1.0,48.0,66120045.0,0.0,0.7989056
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,48.0,63220235.0,1.0,0.7989056
20.0,0.0,1.0,100000.0,0.0,4.0,36.0,1.0,1.0,11.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,48.0,66120040.0,0.0,0.7989056
23.0,1.0,1.0,0.0,280000.0,26.0,70.0,0.0,0.0,11.0,2.0,20.0,1.0,1.0,0.0,300000.0,20.0,40.0,0.0,0.0,11.0,control,0.0,0.0,1.0,48.0,66120045.0,0.0,0.7989056
20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,48.0,66120040.0,1.0,0.7989056
26.0,1.0,1.0,300000.0,0.0,22.0,48.0,0.0,0.0,9.0,2.0,25.0,0.0,1.0,300000.0,0.0,22.0,60.0,0.0,0.0,9.0,control,1.0,1.0,1.0,48.0,13540015.0,1.0,0.7989056
22.0,0.0,1.0,550000.0,0.0,26.0,56.0,1.0,1.0,11.0,2.0,20.0,0.0,1.0,381500.0,0.0,26.0,48.0,0.0,0.0,11.0,control,1.0,1.0,1.0,48.0,66120045.0,1.0,0.7989056
22.0,0.0,1.0,380000.0,0.0,30.0,63.0,1.0,1.0,11.0,2.0,20.0,0.0,1.0,30000.0,0.0,12.0,24.0,0.0,0.0,10.0,selected,1.0,1.0,1.0,48.0,66120045.0,1.0,0.7989056
22.0,1.0,1.0,0.0,0.0,24.0,60.0,0.0,0.0,11.0,2.0,21.0,0.0,1.0,220000.0,0.0,22.0,25.0,1.0,1.0,11.0,control,0.0,1.0,1.0,48.0,66120045.0,0.0,0.7989056
20.0,0.0,1.0,0.0,180000.0,26.0,78.0,0.0,0.0,5.0,1.0,19.0,0.0,1.0,170000.0,0.0,26.0,66.0,0.0,0.0,11.0,control,0.0,1.0,1.0,48.0,66120040.0,1.0,0.7989056
21.0,0.0,1.0,500000.0,0.0,28.0,54.0,1.0,1.0,13.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,48.0,63220235.0,1.0,0.7989056
24.0,1.0,1.0,400000.0,0.0,26.0,48.0,0.0,0.0,10.0,2.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,control,1.0,0.0,1.0,47.0,66120040.0,1.0,0.7989056
23.0,1.0,1.0,408000.0,0.0,22.0,48.0,0.0,0.0,11.0,2.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,47.0,13540015.0,0.0,0.7989056
23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,21.0,0.0,1.0,0.0,0.0,30.0,77.0,1.0,1.0,7.0,selected,0.0,0.0,1.0,48.0,63220235.0,1.0,0.7989056
20.0,0.0,1.0,240000.0,0.0,26.0,48.0,0.0,0.0,11.0,2.0,18.0,0.0,1.0,0.0,30000.0,6.0,16.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,48.0,66120040.0,1.0,0.7989056
23.0,1.0,1.0,340000.0,0.0,26.0,48.0,1.0,1.0,11.0,2.0,22.0,0.0,1.0,358000.0,0.0,26.0,48.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,48.0,13540015.0,1.0,0.7989056
21.0,0.0,1.0,210000.0,0.0,22.0,40.0,0.0,0.0,11.0,2.0,19.0,0.0,1.0,358000.0,0.0,30.0,54.0,0.0,0.0,11.0,control,1.0,1.0,1.0,48.0,63220235.0,1.0,0.7989056
21.0,0.0,1.0,135000.0,0.0,26.0,48.0,0.0,0.0,11.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,48.0,63220235.0,1.0,0.7989056
23.0,0.0,1.0,408000.0,0.0,26.0,72.0,1.0,1.0,11.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,48.0,66120045.0,0.0,0.7989056
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,48.0,66120040.0,0.0,0.7989056
25.0,0.0,1.0,408000.0,0.0,30.0,63.0,1.0,1.0,11.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,48.0,66120040.0,1.0,0.7989056
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,48.0,66120040.0,0.0,0.7989056
26.0,0.0,1.0,408000.0,0.0,26.0,72.0,1.0,1.0,11.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,48.0,63220235.0,0.0,0.7989056
24.0,0.0,1.0,240000.0,0.0,26.0,42.0,0.0,0.0,11.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,48.0,66120040.0,1.0,0.7989056
22.0,0.0,1.0,460000.0,0.0,30.0,84.0,1.0,1.0,11.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,47.0,66120040.0,0.0,0.7989056
20.0,0.0,1.0,408000.0,0.0,26.0,48.0,1.0,1.0,11.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,48.0,63220235.0,0.0,0.7989056
24.0,0.0,1.0,0.0,400000.0,30.0,80.0,0.0,0.0,11.0,2.0,23.0,0.0,1.0,0.0,400000.0,22.0,20.0,0.0,0.0,9.0,control,0.0,0.0,1.0,48.0,13540015.0,0.0,0.7989056
23.0,1.0,1.0,0.0,200000.0,20.0,16.0,0.0,0.0,11.0,1.0,22.0,0.0,1.0,0.0,170000.0,30.0,35.0,0.0,0.0,11.0,control,0.0,0.0,1.0,48.0,63220235.0,0.0,0.7989056
27.0,0.0,1.0,315000.0,0.0,24.0,48.0,0.0,1.0,7.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,48.0,13540015.0,0.0,0.7989056
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,48.0,63220235.0,0.0,0.7989056
22.0,0.0,1.0,160000.0,0.0,30.0,70.0,0.0,0.0,11.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,48.0,63220235.0,1.0,0.7989056
24.0,0.0,1.0,100000.0,0.0,20.0,40.0,0.0,0.0,9.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,control,1.0,0.0,1.0,47.0,63220235.0,1.0,0.7989056
25.0,0.0,1.0,408000.0,0.0,26.0,48.0,0.0,0.0,11.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,48.0,63220235.0,1.0,0.7989056
22.0,1.0,1.0,381500.0,0.0,22.0,40.0,1.0,1.0,11.0,2.0,21.0,0.0,1.0,150000.0,0.0,28.0,70.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,48.0,13540015.0,1.0,0.7989056
21.0,1.0,1.0,381500.0,0.0,28.0,64.0,1.0,1.0,11.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,48.0,63220235.0,1.0,0.7989056
24.0,0.0,1.0,900000.0,0.0,24.0,87.0,1.0,1.0,11.0,2.0,22.0,0.0,1.0,100000.0,0.0,24.0,25.0,0.0,0.0,14.0,selected,1.0,1.0,1.0,48.0,66120045.0,0.0,0.7989056
24.0,0.0,1.0,206000.0,0.0,30.0,42.0,1.0,1.0,9.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,control,1.0,0.0,1.0,47.0,66120040.0,1.0,0.7989056
21.0,0.0,1.0,408000.0,0.0,24.0,49.0,1.0,1.0,11.0,2.0,20.0,0.0,1.0,358000.0,0.0,26.0,60.0,1.0,1.0,11.0,control,1.0,1.0,1.0,48.0,66120040.0,1.0,0.7989056
23.0,0.0,1.0,408000.0,0.0,26.0,48.0,1.0,0.0,11.0,2.0,21.0,0.0,1.0,358000.0,0.0,30.0,60.0,1.0,1.0,11.0,selected,1.0,1.0,1.0,48.0,13540015.0,0.0,0.7989056
26.0,0.0,1.0,280000.0,0.0,24.0,48.0,1.0,1.0,11.0,2.0,24.0,0.0,1.0,358000.0,0.0,26.0,48.0,1.0,1.0,11.0,selected,1.0,1.0,1.0,48.0,66120040.0,0.0,0.7989056
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,48.0,66120040.0,1.0,0.7989056
26.0,1.0,1.0,357000.0,0.0,28.0,48.0,1.0,1.0,11.0,7.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,49.0,63720005.0,1.0,0.7548077
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,21.0,0.0,1.0,0.0,150000.0,20.0,12.0,0.0,0.0,7.0,selected,0.0,0.0,1.0,49.0,13620010.0,0.0,0.7548077
25.0,0.0,1.0,288000.0,0.0,26.0,52.0,0.0,0.0,11.0,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,49.0,13510015.0,1.0,0.7548077
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,24.0,0.0,1.0,358000.0,0.0,26.0,66.0,0.0,1.0,11.0,control,0.0,1.0,1.0,49.0,63720005.0,1.0,0.7548077
22.0,0.0,1.0,408000.0,0.0,26.0,48.0,1.0,1.0,11.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,49.0,66310010.0,0.0,0.7548077
22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,21.0,1.0,1.0,200000.0,0.0,16.0,32.0,1.0,1.0,11.0,selected,0.0,1.0,1.0,49.0,63110010.0,1.0,0.7548077
25.0,1.0,1.0,220000.0,0.0,8.0,24.0,0.0,0.0,11.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,49.0,66310010.0,1.0,0.7548077
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,49.0,66310010.0,1.0,0.7548077
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,21.0,0.0,1.0,0.0,0.0,26.0,60.0,0.0,0.0,6.0,control,0.0,0.0,1.0,49.0,66310010.0,0.0,0.7548077
23.0,0.0,1.0,400000.0,0.0,20.0,45.0,0.0,0.0,11.0,7.0,22.0,0.0,1.0,240000.0,0.0,22.0,50.0,0.0,0.0,11.0,control,1.0,1.0,1.0,49.0,13510015.0,1.0,0.7548077
25.0,0.0,1.0,570000.0,0.0,20.0,60.0,1.0,1.0,9.0,2.0,23.0,1.0,1.0,200000.0,0.0,22.0,60.0,0.0,0.0,6.0,selected,1.0,1.0,1.0,49.0,66310010.0,1.0,0.7548077
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,22.0,0.0,1.0,358000.0,0.0,26.0,48.0,1.0,0.0,11.0,control,0.0,1.0,1.0,49.0,63110010.0,1.0,0.7548077
20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,19.0,0.0,1.0,324000.0,0.0,26.0,48.0,0.0,0.0,11.0,control,0.0,1.0,1.0,49.0,63110010.0,1.0,0.7548077
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,49.0,13510015.0,0.0,0.7548077
26.0,1.0,1.0,0.0,100000.0,28.0,50.0,0.0,0.0,11.0,7.0,25.0,1.0,1.0,0.0,350000.0,26.0,66.0,0.0,0.0,11.0,control,0.0,0.0,1.0,49.0,13510015.0,1.0,0.7548077
20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,19.0,1.0,1.0,358000.0,0.0,26.0,48.0,1.0,1.0,11.0,selected,0.0,1.0,1.0,49.0,33140020.0,1.0,0.7548077
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,49.0,63720005.0,1.0,0.7548077
22.0,0.0,1.0,280000.0,0.0,8.0,18.0,0.0,0.0,7.0,7.0,21.0,0.0,1.0,0.0,130000.0,8.0,16.0,0.0,0.0,6.0,selected,1.0,0.0,1.0,49.0,66310010.0,1.0,0.7548077
24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,22.0,1.0,1.0,0.0,80000.0,22.0,45.0,0.0,0.0,11.0,control,0.0,0.0,1.0,49.0,63110010.0,1.0,0.7548077
22.0,1.0,1.0,0.0,70000.0,25.0,28.0,0.0,0.0,11.0,2.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,49.0,66310010.0,1.0,0.7548077
24.0,0.0,1.0,408000.0,0.0,26.0,50.0,1.0,1.0,9.0,7.0,23.0,0.0,1.0,250000.0,0.0,26.0,54.0,0.0,0.0,9.0,control,1.0,1.0,1.0,49.0,13620010.0,0.0,0.7548077
24.0,0.0,1.0,408000.0,0.0,26.0,52.0,0.0,0.0,9.0,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,selected,1.0,0.0,1.0,49.0,63110010.0,0.0,0.7548077
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,49.0,33140020.0,1.0,0.7548077
22.0,0.0,1.0,408000.0,0.0,26.0,48.0,1.0,1.0,11.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,49.0,63730040.0,1.0,0.7548077
23.0,0.0,1.0,408000.0,0.0,26.0,52.0,0.0,0.0,11.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,49.0,63720005.0,0.0,0.7548077
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,49.0,33140020.0,1.0,0.7548077
23.0,0.0,1.0,480000.0,0.0,24.0,72.0,1.0,1.0,11.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,49.0,66310010.0,1.0,0.7548077
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,49.0,33140020.0,1.0,0.7548077
